seed,condition,regret,birth_accuracy,final_accuracy,adaptation_lag,early_10,regret_10,early_25,regret_25,early_50,regret_50,git_dirty
4,individual,120.79166637811188,0.23506944445479247,0.6961111125484523,,0.7052951382292021,11.788194470831918,0.7003819446053563,29.961805539464372,0.6971180560067296,60.57638879865408,0.0
4,random,107.43055571051728,0.23402777960937884,0.7310416667049543,,0.7301215272487348,10.795138910050607,0.7343055549051819,26.569444509481805,0.7306770829820177,53.86458340359645,0.0
4,scrambled,98.97916719213956,0.23402777960937884,0.7579166655790889,,0.728645833222092,10.85416667111632,0.7373263879213483,26.26736120786518,0.744461804517131,51.10763909657382,0.0
4,shuffled,88.44097316989468,0.23402777960937884,0.7930902748989562,,0.7310763888785409,10.756944444858366,0.7434722210668648,25.652777893313516,0.7631076372668354,47.37847254663292,0.0
5,ablated,120.64583286798249,0.2326388888630188,0.7009027791028428,,0.7013020827434957,11.947916690260172,0.6917361115648721,30.826388843512785,0.6962847232236526,60.74305535526946,0.0
5,best_fixed,87.4687509580205,0.24791666909327936,0.7972222190091593,,0.7387152778230504,10.451388887077984,0.7480555546081935,25.194444539180648,0.7663020816062474,46.73958367875053,0.0
5,evolved,88.03125091155783,0.24791666909327936,0.7935069415977017,,0.7346354165994045,10.61458333602382,0.7430208322617949,25.697916773820502,0.7661284705106584,46.774305897868345,0.0
5,fixed,110.559027662449,0.24791666909327936,0.7197569450648088,,0.7324652773936072,10.701388904255712,0.730173610528517,26.98263894714829,0.7282638889323505,54.347222213529875,0.0
5,individual,120.64583286798249,0.2326388888630188,0.7009027791028428,,0.7013020827434957,11.947916690260172,0.6917361115648721,30.826388843512785,0.6962847232236526,60.74305535526946,0.0
5,random,110.22569433760106,0.24791666909327936,0.7215972227587675,,0.7319444440589804,10.722222237640786,0.7297569439435999,27.024305605640013,0.7284027778440052,54.31944443119897,0.0
5,scrambled,98.72222259899394,0.24791666909327936,0.7578124986832134,,0.7327256944328029,10.690972222687883,0.7366319436631683,26.33680563368317,0.7477083326175085,50.45833347649831,0.0
5,shuffled,88.45138974643002,0.24791666909327936,0.7930555529116342,,0.7335069443668343,10.65972222532663,0.7416319435746926,25.836805642530734,0.7647743039867945,47.04513920264112,0.0
6,ablated,121.10069399078687,0.22951388977364534,0.7012500012603898,,0.6936631940188818,12.25347223924473,0.6894444453788714,31.055555462112856,0.6947916676755994,61.04166646488011,0.0
6,best_fixed,88.05555645479924,0.23819444602769282,0.8010763857332576,,0.7234374994619025,11.062500021523899,0.7415972211863846,25.840277881361544,0.7628993039653222,47.420139206935545,0.0
6,evolved,88.82291749869991,0.23819444602769282,0.7964930526912213,,0.7159722219997396,11.361111120010415,0.7356597215946142,26.434027840538572,0.7610416651405911,47.79166697188177,0.0
6,fixed,111.58680542553257,0.23819444602769282,0.7196527782103254,,0.718489583193635,11.260416672254602,0.7227083333302289,27.729166666977108,0.7241319444599665,55.1736111080067,0.0
6,individual,121.10069399078687,0.22951388977364534,0.7012500012603898,,0.6936631940188818,12.25347223924473,0.6894444453788714,31.055555462112856,0.6947916676755994,61.04166646488011,0.0
6,random,106.34722230904218,0.23819444602769282,0.7383333327067603,,0.7193576383352693,11.225694466589225,0.7267013884485803,27.329861155141973,0.732482638640795,53.50347227184102,0.0
6,scrambled,100.54166701829269,0.23819444602769282,0.7589583323595838,,0.7159722217539739,11.361111129841042,0.7275694439187645,27.24305560812354,0.7410243047284895,51.795139054302126,0.0
6,shuffled,89.26041747107067,0.23819444602769282,0.7958680528681725,,0.7190104161337432,11.239583354650271,0.7377777768324854,26.222222316751463,0.7606944430166752,47.86111139666496,0.0
7,ablated,121.40277731620397,0.20243055580390823,0.7045138901927405,,0.6870659722092872,12.517361111628512,0.6886111117175057,31.138888828249442,0.6931597231874346,61.36805536251308,0.0
7,best_fixed,87.89930651041989,0.21493055736128655,0.7990972193164958,,0.7230902773121165,11.07638890751534,0.745138887497079,25.486111250292097,0.7658854147057153,46.82291705885695,0.0
7,evolved,86.64583433109026,0.21493055736128655,0.7988888862077146,,0.7182291660897641,11.270833356409437,0.7444444429724374,25.555555702756262,0.7690277758209656,46.194444835806884,0.0
7,fixed,111.21180545849104,0.21493055736128655,0.7205555560636437,,0.7190104168257676,11.239583326969296,0.7280208327341824,27.197916726581752,0.727534722042684,54.49305559146322,0.0
7,individual,121.40277731620397,0.20243055580390823,0.7045138901927405,,0.6870659722092872,12.517361111628512,0.6886111117175057,31.138888828249442,0.6931597231874346,61.36805536251308,0.0
7,random,110.88541653938591,0.21493055736128655,0.7239236117237144,,0.7166666665256748,11.33333333897301,0.7259027773824831,27.409722261751693,0.7264930554833781,54.701388903324386,0.0
7,scrambled,105.07291690912098,0.21493055736128655,0.7422569438634026,,0.7172743052360602,11.309027790557593,0.730312499535891,26.968750046410907,0.7372048606837375,52.559027863252496,0.0
7,shuffled,88.5000008600764,0.21493055736128655,0.7960416639482396,,0.7184895833165178,11.260416667339289,0.7408680545321356,25.913194546786446,0.763559026145635,47.288194770873005,0.0
8,ablated,120.31944400010009,0.2767361108627584,0.7018750011325917,,0.6998263888138657,12.006944447445372,0.6917361117770068,30.826388822299325,0.6944618066164873,61.107638676702564,0.0
8,best_fixed,88.06944525102153,0.2524305569370174,0.7977430525856714,,0.7322048608200729,10.711805567197088,0.7442361105104082,25.576388948959195,0.7625520820690629,47.489583586187415,0.0
8,evolved,87.91319536122803,0.2524305569370174,0.7951388859241787,,0.7291666670805879,10.833333316776487,0.7414236105590438,25.857638944095623,0.7640104150412501,47.197916991749985,0.0
8,fixed,110.98958319389365,0.2524305569370174,0.7193750007491972,,0.7259548607010705,10.96180557195718,0.7255555551706089,27.44444448293911,0.7241840276880086,55.16319446239827,0.0
8,individual,120.31944400010009,0.2767361108627584,0.7018750011325917,,0.6998263888138657,12.006944447445372,0.6917361117770068,30.826388822299325,0.6944618066164873,61.107638676702564,0.0
8,random,106.81597228601782,0.2524305569370174,0.7336805554106831,,0.728993054996762,10.84027780012952,0.7294444438716811,27.055555612831895,0.7311458330627324,53.77083338745352,0.0
8,scrambled,104.88888900675293,0.2524305569370174,0.7353124995948748,,0.7252604166019915,10.98958333592034,0.7292708329416605,27.072916705833954,0.7360590274794958,52.78819450410083,0.0
8,shuffled,86.43750101457246,0.2524305569370174,0.7985763857555058,,0.7302083335558159,10.791666657767362,0.743715276936483,25.628472306351696,0.7678993037164522,46.42013925670957,0.0
9,ablated,120.35416631416108,0.2937499998499536,0.7005902789817708,,0.7056423609869348,11.77430556052261,0.6977430556771449,30.22569443228551,0.6986631950479931,60.26736099040136,0.0
9,best_fixed,88.68750088330772,0.2819444464985281,0.7951388860742251,,0.7403645836360132,10.385416654559473,0.7456944435110523,25.430555648894774,0.7629687483888119,47.40625032223761,0.0
9,evolved,90.4513896536082,0.2819444464985281,0.7893055532075879,,0.7381944443138005,10.472222227447977,0.7437152767916106,25.628472320838934,0.7602604151082536,47.94791697834929,0.0
9,fixed,110.68402773907616,0.2819444464985281,0.7178472225890599,,0.7363715271995817,10.545138912016732,0.7316666660002537,26.833333399974638,0.7284027775620214,54.319444487595725,0.0
9,individual,120.35416631416108,0.2937499998499536,0.7005902789817708,,0.7056423609869348,11.77430556052261,0.6977430556771449,30.22569443228551,0.6986631950479931,60.26736099040136,0.0
9,random,108.94097225559462,0.2819444464985281,0.7251736114732921,,0.7368923600944173,10.524305596223307,0.7323611103360438,26.763888966395623,0.730885416127017,53.82291677459661,0.0
9,scrambled,103.30208359958812,0.2819444464985281,0.7449652770404808,,0.7348958325908623,10.604166696365509,0.7352083323730363,26.479166762696373,0.7396180546945996,52.076389061080086,0.0
9,shuffled,89.96875077744738,0.2819444464985281,0.7891319421016507,,0.7355034720450122,10.57986111819951,0.7413194434277507,25.868055657224936,0.7608159707445238,47.83680585109525,0.0
10,ablated,121.29513848366008,0.2677083339076489,0.7000000010891301,,0.6993055552399406,12.027777790402373,0.6905555562064465,30.944444379355346,0.6940798620977957,61.18402758044087,0.0
10,best_fixed,88.1701398982356,0.23541666898462507,0.800729163373924,,0.7296006938559003,10.815972245763987,0.7421527763880376,25.784722361196245,0.762291664780221,47.54166704395579,0.0
10,evolved,88.84722314050629,0.23541666898462507,0.7971180526798384,,0.7236111107243536,11.055555571025858,0.7374305544757388,26.256944552426123,0.7609374981502899,47.81250036994202,0.0
10,fixed,111.12499993786008,0.23541666898462507,0.7208680559751681,,0.7220486106105253,11.11805557557899,0.7255555553232423,27.44444446767577,0.7248437500364768,55.03124999270464,0.0
10,individual,121.29513848366008,0.2677083339076489,0.7000000010891301,,0.6993055552399406,12.027777790402373,0.6905555562064465,30.944444379355346,0.6940798620977957,61.18402758044087,0.0
10,random,107.4375001881789,0.23541666898462507,0.7338194438747855,,0.724131943742072,11.03472225031712,0.7273263884475454,27.267361155245453,0.7302951384581522,53.94097230836956,0.0
10,scrambled,104.23611131962389,0.23541666898462507,0.746076388313021,,0.7234374999340313,11.062500002638748,0.7272569439658481,27.274305603415186,0.7353298607760936,52.93402784478126,0.0
10,shuffled,86.46527882768876,0.23541666898462507,0.8025347188736002,,0.728645832872846,10.854166685086158,0.7431944430443562,25.680555695564383,0.7668055535785646,46.63888928428706,0.0
11,ablated,121.37499954008187,0.25416666727202636,0.6998263901487614,,0.7051215270702313,11.795138917190748,0.6949652780209564,30.503472197904355,0.6951562508876021,60.968749822479566,0.0
11,best_fixed,87.97569551763848,0.23263889090675446,0.7986458297715419,,0.7319444435545139,10.72222225781944,0.7473263874132601,25.267361258674,0.7644618034039418,47.10763931921166,0.0
11,evolved,88.88194545146285,0.23263889090675446,0.7929513858113852,,0.7237847219609345,11.04861112156262,0.7412847210911827,25.87152789088173,0.7631770812453599,47.36458375092803,0.0
